date_range.date_end.year,date_range.date_end.month,date_range.date_end.day,date_range.date_start.year,date_range.date_start.month,date_range.date_start.day,place.address.ori_address,place.address.country,place.address.state,place.address.city,place.address.postcode,place.ori_dbid.$oid,place.ori_address,place._class_ori,place._class,place.geo_coord.latitude,place.geo_coord.longitude,name,event_id,place.ori_name,place.ori_country,place.display_name,place.address.suburb
2005,1,1,2005,1,1,"24HR Art, NT Centre for Contemporary Art, Darwin, Northern Territory",Australia,Northern Territory,Darwin,0800,4da1c312b538b73d93025329,"24HR Art, NT Centre for Contemporary Art, Darwin, NT",place,place,-12.4628198,130.8417694,"""Karen Casey""",4da1c312b538b73d9302532a,,,,
1999,1,1,1999,1,1,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19515b538b73d9300175e,"Queensland Art Gallery, Brisbane, QLD",place,place,-27.4720964,153.0181735,"""Karen Casey""",4da1c311b538b73d9302531b,,,,
1991,1,1,1991,1,1,"Gallery Gabrielle Pizzi, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19511b538b73d93001516,"Gallery Gabrielle Pizzi, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c311b538b73d93025322,,,,
2001,1,1,2001,1,1,"Redgate Gallery, Beijing, China",China,Beijing,,100010,4da1c311b538b73d9302531d,"Redgate Gallery, Beijing, China",place,place,39.904214,116.407413,"""Karen Casey""",4da1c312b538b73d93025325,,,,
2006,1,1,2006,1,1,"The Arts Centre, Blackbox, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1bc46b538b73d9302344e,"The Arts Centre, Blackbox, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1bc46b538b73d9302344f,,,,
1990,1,1,1990,1,1,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19515b538b73d9300175e,"Queensland Art Gallery, Brisbane, QLD",place,place,-27.4720964,153.0181735,"""Karen Casey""",4da1bf93b538b73d93024abe,,,,
1995,7,1,1995,3,8,"Tasmanian Museum and Art Gallery, Hobart, Tasmania",Australia,Tasmania,Hobart,7000,4da199f7b538b73d9300fe22,"Tasmanian Museum and Art Gallery, Hobart, Tas.",place,place,-42.881935,147.332296,"""Karen Casey""",5420cc32d707ff191200001b,,,,
2004,1,1,2004,1,1,"Birrarun Marr, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1c310b538b73d93025311,"Birrarun Marr, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c310b538b73d93025312,,,,
1989,1,1,1989,1,1,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,"National Gallery of Australia, Canberra, ACT",place,place,-35.30053,149.136282,"""Karen Casey""",4da1c312b538b73d9302532d,,,,
1995,4,25,1995,2,16,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19511b538b73d930014c8,"Queensland Art Gallery, Brisbane, Qld.",place,place,-27.4720964,153.0181735,"""Karen Casey""",4da19a03b538b73d9300ff94,,,,
2001,1,1,2001,1,1,"Redgate Gallery, Beijing, China",China,Beijing,,100010,4da1c311b538b73d9302531d,"Redgate Gallery, Beijing, China",place,place,39.904214,116.407413,"""Karen Casey""",4da1c311b538b73d9302531e,,,,
1997,1,1,1997,1,1,"National Gallery of Victoria, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19591b538b73d93004979,"National Gallery of Victoria, Melbourne, VIC",place,place,-37.8225355,144.9691134,"""Karen Casey""",4da1c311b538b73d93025318,,,,
2000,1,1,2000,1,1,"Old Parliament House, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19510b538b73d930013b6,"Old Parliament House, Canberra, ACT",place,place,-35.302346,149.129621,"""Karen Casey""",4da1c311b538b73d9302531c,,,,
1988,1,1,1987,1,1,"Print Council of Australia, West Melbourne, Victoria",Australia,Victoria,Melbourne,3003,4da1c312b538b73d9302532f,"Print Council of Australia, West Melbourne, VIC",place,place,-37.8090328,144.9492723,"""Karen Casey""",4da1c313b538b73d93025330,,,,West Melbourne
2001,1,1,2001,1,1,"Koorie Heritage Trust, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1b7c9b538b73d93020b3b,"Koorie Heritage Trust, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c312b538b73d9302532b,,,,
1992,11,5,1992,10,22,"Launceston, Tasmania",Australia,Tasmania,Launceston,7250,543c5cf6d707ff0f53000018,"Launceston, TAS",place,place,-41.4261807,147.1124679,"""Karen Casey""",544dcaddd707ff20ab000020,Cast at Arthouse,Australia,Cast at Arthouse,
2005,1,1,2005,1,1,"Shepparton Art Gallery, Shepparton, Victoria",Australia,Victoria,Greater Shepparton,3630,4da1bb99b538b73d93022dff,"Shepparton Art Gallery, Shepparton, VIC",place,place,-36.3833333,145.4,"""Karen Casey""",4da1c311b538b73d9302531f,,,,Shepparton
1991,1,1,1991,1,1,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,"National Gallery of Australia, Canberra, ACT",place,place,-35.30053,149.136282,"""Karen Casey""",4da19531b538b73d9300256d,,,,
1994,1,1,1994,1,1,"Gallery Gabrielle Pizzi, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19511b538b73d93001516,"Gallery Gabrielle Pizzi, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c312b538b73d93025323,,,,
1995,4,1,1995,4,9,"Hogarth Galleries, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da19531b538b73d9300255d,"Hogarth Galleries, Sydney, NSW",place,place,-33.8689009,151.2070914,"""Karen Casey""",5420ca2bd707ff245d000010,,,,
2003,1,1,2003,1,1,"Arc One Gallery, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1c312b538b73d93025326,"Arc One Gallery, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c312b538b73d93025327,,,,
1992,1,1,1992,1,1,"Gallery Gabrielle Pizzi, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19511b538b73d93001516,"Gallery Gabrielle Pizzi, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c312b538b73d93025324,,,,
2004,1,1,2004,1,1,"RMIT Gallery, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da19590b538b73d9300495c,"RMIT Gallery, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Karen Casey""",4da1c312b538b73d93025328,,,,
1998,1,1,1998,1,1,"Tasmanian Museum and Art Gallery, Hobart, Tasmania",Australia,Tasmania,Hobart,7000,4da1af6eb538b73d9301d480,"Tasmanian Museum and Art Gallery, Hobart, TAS",place,place,-42.881935,147.332296,"""Karen Casey""",4da1c311b538b73d93025319,,,,
1991,11,10,1991,9,10,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,"Art Gallery of New South Wales, Sydney, NSW",place,place,-33.8686268,151.2170618,"""Karen Casey""",4da1b1f6b538b73d9301e26b,,,,
1995,1,1,1995,1,1,"Araluen Centre, Alice Springs, Northern Territory",Australia,Northern Territory,,0871,4da1952db538b73d930023a5,"Araluen Centre, Alice Springs, NT",place,place,-23.702999,133.862802,"""Karen Casey""",4da1c311b538b73d93025317,,,,
1991,1,1,1991,1,1,"Launceston, Tasmania",Australia,Tasmania,Launceston,7250,53fd5568d707ff085d000002,"Launceston, TAS",place,place,-41.4261807,147.1124679,"""Karen Casey""",5434820ed707ff31db000028,Arthouse,,Arthouse,
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Katrina Spencer""",4da19788b538b73d9300b212,,,,
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Estelle Miller""",4da19788b538b73d9300b212,,,,
2007,1,1,2007,1,1,"Burswood Casino, Western Australia",Australia,Western Australia,Casino,6100,4da1c317b538b73d93025423,"Burswood Casino, WA",place,place,-31.9610602,115.8962329,"""Pungkai""",4da1c333b538b73d93025424,,,,Burswood
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Pungkai""",4da19788b538b73d9300b212,,,,
2003,1,1,2003,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,"Art Gallery of Western Australia, Perth, WA",place,place,-31.950414,115.860604,"""Margaret Danischewsky""",4da1c864b538b73d9302649f,,,,
2007,1,1,2007,1,1,"Red Poles Gallery, McLaren Vale, South Australia",Australia,South Australia,Adelaide,5171,4da1bcb4b538b73d930236eb,"Red Poles Gallery, McLaren Vale, SA",place,place,-35.2175985,138.5411437,"""Bernadette Lennon-Lawrie""",4da1c350b538b73d93025445,,,,McLaren Vale
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Bernadette Lennon-Lawrie""",4da1c351b538b73d93025446,,,,
2006,1,1,2006,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Bernadette Lennon-Lawrie""",4da1c351b538b73d93025446,,,,
2007,1,1,2007,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Bernadette Lennon-Lawrie""",4da1c351b538b73d93025446,,,,
2007,1,1,2007,1,1,"Red Poles Gallery, McLaren Vale, South Australia",Australia,South Australia,Adelaide,5171,4da1bcb4b538b73d930236eb,"Red Poles Gallery, McLaren Vale, SA",place,place,-35.2175985,138.5411437,"""Janine Gray""",4da1c36db538b73d93025458,,,,McLaren Vale
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Janine Gray""",4da19788b538b73d9300b212,,,,
2003,1,1,2003,1,1,"Linden Centre for Contemporary Art, St Kilda, Victoria",Australia,Victoria,Port Phillip,3182,4da1bd1fb538b73d93023d99,"Linden Centre for Contemporary Art, St Kilda, VIC",place,place,-37.8675123,144.9789807,"""Jenny Murray-Jones""",4da1c371b538b73d93025500,,,,St Kilda
2007,1,1,2007,1,1,"Tandanya National Aboriginal Cultural Institute, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f4,"Tandanya National Aboriginal Cultural Institute, Adelaide, SA",place,place,-34.923886,138.6104632,"""Joel Birnie""",4da1c4d2b538b73d930255b5,,,,
2001,1,1,2001,1,1,"Tandanya National Aboriginal Cultural Institute, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f4,"Tandanya National Aboriginal Cultural Institute, Adelaide, SA",place,place,-34.923886,138.6104632,"""Joel Birnie""",4da1c4d2b538b73d930255b7,,,,
2003,1,1,2003,1,1,"Tandanya National Aboriginal Cultural Institute, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f4,"Tandanya National Aboriginal Cultural Institute, Adelaide, SA",place,place,-34.923886,138.6104632,"""Joel Birnie""",4da1c4d2b538b73d930255b8,,,,
2008,1,1,2008,1,1,"Linden Centre for Contemporary Art, St Kilda, Victoria",Australia,Victoria,Port Phillip,3182,4da1bd1fb538b73d93023d99,"Linden Centre for Contemporary Art, St Kilda, VIC",place,place,-37.8675123,144.9789807,"""Joel Birnie""",4da1c4d2b538b73d930255b9,,,,St Kilda
2005,1,1,2002,1,1,"Queensland Museum, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da198e9b538b73d9300e516,"Queensland Museum, Brisbane, QLD",place,place,-27.4717576,153.0177262,"""Joel Birnie""",4da1c4d2b538b73d930255b6,,,,
2009,1,1,2009,1,1,"Kidogo Arthouse, Fremantle, Western Australia",Australia,Western Australia,Fremantle,6959,4da1b2f8b538b73d9301e9c0,"Kidogo Arthouse, Fremantle, WA",place,place,-32.0560399,115.7471797,"""Phillip Doughty""",4da1b2f8b538b73d9301e9c1,,,,
2002,1,1,2002,1,1,"Krowathunkooloong Keeping Place, Bairnsdale, Victoria",Australia,Victoria,Bairnsdale,3875,4da1c4d3b538b73d930255e4,"Krowathunkooloong Keeping Place, Bairnsdale, VIC",place,place,-37.8245772,147.6317185,"""Katey Bryant""",4da1c4f1b538b73d930255e5,,,,
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Amanda Franklin""",4da1c4f1b538b73d930255f2,,,,
2006,1,1,2006,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Amanda Franklin""",4da1c4f1b538b73d930255f2,,,,
2007,1,1,2007,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Amanda Franklin""",4da1c4f1b538b73d930255f2,,,,
2011,4,26,2010,12,18,"Gallery of Modern Art - Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4004,4da1c69bb538b73d93025abf,"Gallery of Modern Art - Queensland Art Gallery, Brisbane, QLD",place,place,-27.4709331,153.0235024,"""Yvonne Koolmatrie""",501f8484d707ff189a00001e,,,,
2009,12,4,2009,10,19,"Tandanya National Aboriginal Cultural Institute, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f4,"Tandanya National Aboriginal Cultural Institute, Adelaide, SA",place,place,-34.923886,138.6104632,"""Yvonne Koolmatrie""",4da1dd69b538b73d93028e1c,,,,
1998,1,1,1998,1,1,"Tasmanian Museum and Art Gallery, Hobart, Tasmania",Australia,Tasmania,Hobart,7000,4da1af6eb538b73d9301d480,"Tasmanian Museum and Art Gallery, Hobart, TAS",place,place,-42.881935,147.332296,"""Yvonne Koolmatrie""",513fc383d707ff6bcd000470,,,,
2011,4,9,1997,1,1,"Centre for Contemporary Craft, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1c4f6b538b73d9302567d,"Centre for Contemporary Craft, Sydney, NSW",place,place,-33.8689009,151.2070914,"""Yvonne Koolmatrie""",4da1c4f6b538b73d9302567e,,,,
2011,4,2,1991,1,1,"Art Gallery of NSW, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1951eb538b73d93001c3a,"Art Gallery of NSW, Sydney, NSW",place,place,-33.8686268,151.2170618,"""Yvonne Koolmatrie""",4da1c4f7b538b73d93025684,,,,
2000,1,1,2000,1,1,"Art Gallery of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f6,"Art Gallery of South Australia, Adelaide, SA",place,place,-34.920638,138.603939,"""Yvonne Koolmatrie""",4da1c4f8b538b73d9302568c,,,,
1994,1,1,1994,1,1,"Artspace, Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b5d7b538b73d9301f9b9,"Artspace, Adelaide Festival Centre, Adelaide, SA",place,place,-34.9286212,138.5999594,"""Yvonne Koolmatrie""",4da1c4f7b538b73d93025682,,,,
1996,1,1,1996,1,1,"Goulburn Regional Art Gallery, Goulburn, New South Wales",Australia,New South Wales,Goulburn,2580,4da1a25cb538b73d93018158,"Goulburn Regional Art Gallery, Goulburn, NSW",place,place,-34.7547222,149.7186111,"""Yvonne Koolmatrie""",4da1c4f7b538b73d93025681,,,,
1995,1,1,1995,1,1,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19515b538b73d9300175e,"Queensland Art Gallery, Brisbane, QLD",place,place,-27.4720964,153.0181735,"""Yvonne Koolmatrie""",4da1c4f7b538b73d93025683,,,,
1987,1,1,1987,1,1,"South Australian Museum, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19606b538b73d93006c47,"South Australian Museum, Adelaide, SA",place,place,-34.9205897,138.6031085,"""Yvonne Koolmatrie""",4da1c556b538b73d930257c3,,,,
1997,1,1,1997,1,1,"Venice Biennale, Venice, Italy",Italy,Veneto,Venice,30170,4da19511b538b73d93001518,"Venice Biennale, Venice, Italy",place,place,45.4343363,12.3387844,"""Yvonne Koolmatrie""",4da1c4f8b538b73d9302568d,,,,
2009,1,1,2009,1,1,"Curated Belarus Artback Northern Territory Arts Development, Darwin and Alice Springs, Northern Territory",Australia,Northern Territory,Alice Springs,0870,4da1c4f7b538b73d93025689,"Curated by Artback NT Arts Development, Darwin and Alice Springs, NT",place,place,-23.7002104,133.8806114,"""Yvonne Koolmatrie""",4da1c4f7b538b73d9302568a,,,,
2009,1,1,2009,1,1,"Queensland Art Gallery, Brisbane, Queensland",Australia,Queensland,Brisbane,4101,4da19515b538b73d9300175e,"Queensland Art Gallery, Brisbane, QLD",place,place,-27.4720964,153.0181735,"""Yvonne Koolmatrie""",4da1c4f6b538b73d9302567c,,,,
1997,1,1,1997,1,1,"Casula Powerhouse Arts Centre, Casula, New South Wales",Australia,New South Wales,Sydney,2170,4da198b6b538b73d9300deed,"Casula Powerhouse Arts Centre, Casula, NSW",place,place,-33.9468224,150.9007762,"""Yvonne Koolmatrie""",4da1c4f6b538b73d93025680,,,,Casula
1991,1,1,1991,1,1,"Tandanya National Aboriginal Cultural Institute, Adelaide, Australian Capital Territory",Australia,South Australia,Adelaide,5000,4da1c4f8b538b73d93025691,"Tandanya National Aboriginal Cultural Institute, Adelaide, ACT",place,place,-34.9238854,138.6104632,"""Yvonne Koolmatrie""",4da1c4f8b538b73d93025692,,,,
1993,1,1,1993,1,1,"Ivan Dougherty Gallery, College of Fine Arts, Paddington, New South Wales",Australia,New South Wales,Sydney,2021,4da1c4f8b538b73d9302568f,"Ivan Dougherty Gallery, College of Fine Arts, Paddington, NSW",place,place,-33.8846107,151.2265861,"""Yvonne Koolmatrie""",4da1c4f8b538b73d93025690,,,,Paddington
2006,1,1,2006,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Yvonne Koolmatrie""",4da19ca5b538b73d93013a10,,,,
2011,4,9,1998,1,1,"Campbelltown Arts Centre, Campbelltown, New South Wales",Australia,New South Wales,Campbelltown,2560,4da19771b538b73d9300adfd,"Campbelltown Arts Centre, Campbelltown, NSW",place,place,-34.0677741,150.8131919,"""Yvonne Koolmatrie""",4da1c4f6b538b73d9302567f,,,,
1993,1,1,1993,1,1,"Contemporary Art Centre of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b1d4b538b73d9301e16a,"Contemporary Art Centre of South Australia, Adelaide, SA",place,place,-34.9286212,138.5999594,"""Yvonne Koolmatrie""",4da1c4f8b538b73d9302568e,,,,
1993,1,1,1993,1,1,"Contemporary Art Centre of South Australia, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1b1d4b538b73d9301e16a,"Contemporary Art Centre of South Australia, Adelaide, SA",place,place,-34.9286212,138.5999594,"""Yvonne Koolmatrie""",513fcdc5d707ff6bcd00125c,,,,
1990,1,1,1990,1,1,"Tandanya National Aboriginal Cultural Institute, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da194f7b538b73d930006f4,"Tandanya National Aboriginal Cultural Institute, Adelaide, SA",place,place,-34.923886,138.6104632,"""Yvonne Koolmatrie""",4da1c4f7b538b73d93025685,,,,
2002,1,1,2002,1,1,"Mildura Arts Centre, Mildura, Victoria",Australia,Victoria,Mildura,3500,4da1bc24b538b73d93023245,"Mildura Arts Centre, Mildura, VIC",place,place,-34.2063006,142.1358321,"""Yvonne Koolmatrie""",4da1c4f8b538b73d9302568b,,,,
1989,1,1,1989,1,1,"Jam Factory, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da1bcf8b538b73d930238ea,"Jam Factory, Adelaide, SA",place,place,-34.9286212,138.5999594,"""Yvonne Koolmatrie""",4da1c556b538b73d930257bd,,,,
1998,1,1,1998,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,"Art Gallery of Western Australia, Perth, WA",place,place,-31.950414,115.860604,"""Yvonne Koolmatrie""",513fc0d5d707ff6bcd0000de,,,,
1997,1,1,1997,1,1,"Art Gallery of New South Wales, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1950db538b73d930011bc,"Art Gallery of New South Wales, Sydney, NSW",place,place,-33.8686268,151.2170618,"""Yvonne Koolmatrie""",513fc0d5d707ff6bcd0000de,,,,
1987,1,1,1987,1,1,"Narrogin Recreation Centre, Narrogin, Western Australia",Australia,Western Australia,Narrogin,6312,4da1c534b538b73d9302574a,"Narrogin Recreation Centre, Narrogin, WA",place,place,-32.9346838,117.1764315,"""Dennis Kickett""",4da1c551b538b73d9302574b,,,,
