,0,1,2,3,Year
32,,Clifton Pugh,"The Hon Clyde Cameron, MP, Minister for Labour and Industry",,1974
33,,Aileen Rogers,"John Morris, director of the National Trust",,1974
34,,Constance Scott,Joshua Smith,,1974
35,,Garry Shead,Daniel Thomas,,1974
36,,Vivien Ann Sheffer,Mr Blayney,,1974
37,,Gordon Shepherdson,Ray Hughes,,1974
38,,Eric John Smith,"Robert Walker, photographer",,1974
39,,Eric John Smith,"Shirley Smith, Aboriginal social worker",,1974
40,,Joshua Smith,Jean Poole,,1974
41,,Sylvia Tiarks,"HL Cantor, QC",,1974
42,,Sylvia Tiarks,Roger West,,1974
43,,Dora Toovey,Eileen Eason,,1974
44,,Thora Ungar,Self-portrait,,1974
45,,Bryan Westwood,Sir Alistair Stephen,,1974
46,,Brett Whiteley,Richard Neville,,1974
47,,Richard Zmija,Mr Sidney Simmons,,1974
48,,Richard Zmija,Samantha Cox 8 - artist junior,,1974
49,,Reinis Zusters,Bill Pidgeon,,1974
0,,Frederic Henry Bates,"L'antiquaire (Brian Bates, BSc)",,1975
1,,Charles Billich,"Ronald Walker, lord mayor of Melbourne",,1975
2,,John Bloomfield,Tim Burstall,,1975
3,,Charles Bush,Patrick McCaughey,,1975
4,,Reg Campbell,Dr Scott-Young,,1975
5,,Judy Cassab,Sir Roden Cutler,,1975
6,,John Chaplyn,Norman Gunston,,1975
7,/prizes/archibald/1975/15384/,Kevin Connor,"The Hon Sir Frank Kitto, KBE",(Winner: Archibald Prize 1975),1975
8,,Ronald William Crawford,Rupert Steele,,1975
9,,Brian Dunlop,The Rt Hon Sir Garfield Barwick,,1975
10,,Merryll Evans,Gareth Sansom,,1975
11,/prizes/archibald/1975/15974/,Suzanne French-Kennedy,"Donald G Lane, B Arch",,1975
12,,Sam Fullbrook,"Dr Myers, La Trobe University",,1975
13,,Edna Garran-Brown,Joanne Thew,,1975
14,,Marit Hegge,Wendy,,1975
15,,Sali Herman,The artist's son,,1975
16,,Nora Heysen,Dorothy Hewett,,1975
17,,Pamela Houstein,"Fiona Macallum, clairvoyant",,1975
18,,Glen Hughes,John King,,1975
19,,Louis Kahan,RJ Hawke,,1975
20,,Stephen Kaldor,Self-portrait,,1975
21,,Stefan Kater,"Alan Nye, fashion photographer",,1975
22,,Mark Koludrovic,Bill Brown,,1975
23,,Geoff La Gerche,John,,1975
24,,Keith Looby,David Campbell,,1975
25,,David Ryley Marshall,Portrait of LB,,1975
26,,David Ryley Marshall,"Joan Rydon, professor of politics, La Trobe University",,1975
27,,Vladas Meskenas,Grant Donald,,1975
28,,Margaret Mezaks,"Victor Matison, chief stipendiary magistrate of South Australia",,1975
29,,Mary Miles,Aileen Rogers,,1975
30,,Clifton Pugh,Sir John Kerr,,1975
31,,Clifton Pugh,Mr Justice Murphy,,1975
32,,Aileen Rogers,Isabel Williams,,1975
33,,Eric John Smith,Self-portrait,,1975
34,,June Stephens,George Kelly,,1975
35,,Pamela Thalben-Ball,Dr Jeremy Hirschhorn,,1975
36,,David Van Nunen,Nigel Butterley,,1975
37,,Luis Vargas,"Artist's wife, Carmen",,1975
38,/prizes/archibald/1975/19228/,Lovoni V Webb,Susan Wright no. 2,,1975
39,/prizes/archibald/1975/19314/,James Willebrant,"Ian Grant, painter",,1975
0,,Rick Amor,Joan Lindsay,,1976
1,,Ian Armstrong,Judith Rodriguez,,1976
2,,Charles Billich,Portrait of Barry Humphries,,1976
3,,John Bloomfield,Thelma Clune,,1976
4,,Judy Cassab,Portrait of Orban,,1976
5,,Peter Chapman,Barry Stern,,1976
6,,Kevin Connor,Alan Geddes,,1976
7,,Janet Dawson,"Bill Arabin, myself and others",,1976
8,,Merryll Evans,Reg Livermore,,1976
9,/prizes/archibald/1976/15998/,Frederick Fullerton,Sir Douglas Parker,,1976
10,,Anne Hall,John Perceval,,1976
11,/prizes/archibald/1976/16796/,Stephen Kaldor,Leo Stein,,1976
12,,J Noel Kilgour,June MacDonald,,1976
13,/prizes/archibald/1976/17007/,Geoff La Gerche,Chandler Coventry,,1976
14,/prizes/archibald/1976/17138/,Keith Looby,Jan Senbergs,,1976
15,,David Ryley Marshall,Portrait of DW,,1976
16,,Margaret Mezaks,"His Excellency the Lieutenant-Governor of South Australia, Mr Walter Crocker",,1976
17,,John Money,Self-portrait,,1976
18,,Lesley Pockley,Sir David Griffin,,1976
19,/prizes/archibald/1976/18154/,Clifton Pugh,"The Honourable Neville Wran, Premier of NSW",,1976
20,,John Thomas Rigby,Portrait of Margaret,,1976
21,,Gordon Shepherdson,Gil Jamieson,,1976
22,,Eric John Smith,Hector Gilliland,,1976
23,,Joshua Smith,Julie Starr,,1976
24,,Joshua Smith,Norman Whymark,,1976
25,/prizes/archibald/1976/18940/,Graham A Thorley,A Kimberley pioneer (Joan Thorley),,1976
26,/prizes/archibald/1976/19292/,Brett Whiteley,Self-portrait in the studio,(Winner: Archibald Prize 1976),1976
27,,Fred Williams,"Sir Louis Matheson, first vice-chancellor, Monash University",,1976
28,,Peter Wright,Brett Whiteley,,1976
0,,Emile Barolle,"Gallery director, Teura Maffei",,1977
1,/prizes/archibald/1977/14789/,Edward Binder,Peter Upward and friends,,1977
2,,David Campbell,Adrian Rawlins,,1977
3,,Reg Campbell,RA Dickson Esq,,1977
4,,Judy Cassab,Paul Haefliger,,1977
5,/prizes/archibald/1977/15386/,Kevin Connor,Robert Klippel,(Winner: Archibald Prize 1977),1977
6,,Margery Dennis,"Bruce Murphy, QC",,1977
7,,Brian Dunlop,Peter Hastie,,1977
8,,Brian Dunlop,Professor Richard Spann,,1977
9,,Sam Fullbrook,"Frank Ciantar, the dentist",,1977
10,,Edna Garran-Brown,Joanne Thew,,1977
11,/prizes/archibald/1977/16033/,Phillip George,James Dibble,,1977
12,,Bernd Heinrich,Garry McDonald,,1977
13,,Nigel Hewitt,GW Burns,,1977
14,,Helen Hooper,Bert Deling I,,1977
15,,Geoff La Gerche,Clive's opening (portrait of Clive Murray-White),,1977
16,,Garth Legge,Mrs Garth Legge,,1977
17,,David Ryley Marshall,John S Ashworth,,1977
18,,John Money,Self-portrait no. 2,,1977
19,,Garry Nichols,Garry McDonald,,1977
20,,Alan Oldfield,James Davenport,,1977
21,,Clifton Pugh,Something happened (self-portrait),,1977
22,,John Thomas Rigby,Dr John Sullivan,,1977
23,,Martin Sharp,Her Majesty Edna the First,,1977
24,,Eric John Smith,Self-portrait,,1977
25,,Ian Smith,Ray Hughes and surround,,1977
26,,Joshua Smith,Yve Close,,1977
27,,Joshua Smith,Yve Close,,1977
28,,Lillian Sutherland,Salvatore Zofrea,,1977
29,/prizes/archibald/1977/18959/,Noel Thurgate,Jim Paterson,,1977
30,/prizes/archibald/1977/18960/,Noel Thurgate,Ivor,,1977
31,/prizes/archibald/1977/19347/,Michael Winters,Self-portrait with the written word I,,1977
32,/prizes/archibald/1977/19354/,Ross Wolfe,Ian Hunter,,1977
33,/prizes/archibald/1977/19482/,Geoff Woodward,Don Chipp,,1977
34,,Peter Zageris,Dr Jim Cairns,,1977
0,,Edward Binder,Peter Sculthorpe,,1978
1,,John Bloomfield,Lloyd Rees,,1978
2,,John Brack,Sir Garfield Barwick and Professor AG Mitchell,,1978
3,,David Campbell,Caroline Jones,,1978
4,,Reg Campbell,Eldred G Bishop Esq,,1978
5,,Judy Cassab,Portrait of Lloyd Rees,,1978
6,,Rodney Cassidy,Ray McGuire,,1978
7,,Kevin Connor,Portrait of Frank Hinder,,1978
8,,Kevin Connor,Portrait of Robert Klippel (II),,1978
9,/prizes/archibald/1978/15730/,Brian Dunlop,Dr Dunstan Kemp,,1978
10,,Sam Fullbrook,"Sports car dealer, Julie Douglas",,1978
11,,Matthijs Gerber,"Reflections on Clive Evatt and self (The symbolic, the imaginary and the real)",,1978
12,,Anthony Goldston-Morris,Sydney Ball,,1978
13,,Guy Grey-Smith,Ann Lewis,,1978
14,,Geoff Harvey,Portrait of Graham McCarter,,1978
15,,Frank Hinder,Kevin Connor,,1978
16,,Graeme Inson,Ian Cox,,1978
17,,Gil Jamieson,"EB (Barney) Joyce, OBE",,1978
18,,Silvia Jansons,"Limelight, a portrait of Steven Berkoff",,1978
19,/prizes/archibald/1978/17009/,Geoff La Gerche,Roger Kemp,,1978
20,,Keith Looby,Keith Looby,,1978
21,,David Ryley Marshall,Portrait of Denise,,1978
22,,Jocelyn Maughan,John Laws,,1978
23,,L Scott Pendlebury,Nornie Gude,,1978
24,,John Thomas Rigby,Portrait of Jacqueline Morrissey,,1978
25,,John Thomas Rigby,Ian Duncanson,,1978
26,/prizes/archibald/1978/18497/,David Schlunke,Self-portrait,,1978
27,/prizes/archibald/1978/19662/,Eric John Smith,Lloyd Rees,,1978
28,,Eric John Smith,Hector Gilliland,,1978
29,/prizes/archibald/1978/18794/,Greg Soames,Ross Wolfe,,1978
30,/prizes/archibald/1978/18962/,Noel Thurgate,Lyn Lee leaning,,1978
31,/prizes/archibald/1978/18961/,Noel Thurgate,Lance Wright,,1978
32,/prizes/archibald/1978/19001/,Dora Toovey,Senator Neville Bonner,,1978
33,,Bill Undery,Portrait of Tony Dagg,,1978
34,,Wes Walters,Portrait of Bruce Smeaton,,1978
35,/prizes/archibald/1978/19293/,Brett Whiteley,"Art, life and the other thing",(Winner: Archibald Prize 1978),1978
36,/prizes/archibald/1978/19300/,Lee Whitmore,Here’s one of me,,1978
37,,Fred Williams,Rudy Komon,,1978
38,,Salvatore Zofrea,Sally McInerney,,1978
0,,John Bloomfield,Portrait of Lloyd Rees,,1979
1,/prizes/archibald/1979/14903/,Lance Bressow,Dame Joan Sutherland,,1979
2,/prizes/archibald/1979/19570/,Judy Cassab,Portrait of Charles Blackman,,1979
3,,Francis Celtlan,Self-portrait,,1979
4,,Cam Clarke,Barry Taffs 'ragtrader',,1979
5,,Terry Collins,Hon the Senator Don Chipp,,1979
6,,Kevin Connor,Portrait of James Gleeson,,1979
7,,Irena Creedon,"Mr Clyde Holding, MP",,1979
8,/prizes/archibald/1979/15655/,Roma de Wolff,Portrait of watercolorist - Cameron Sparks,,1979
9,,Brian Dunlop,"David Ireland, novelist",,1979
10,,Merryll Evans,Reg Livermore,,1979
11,,Merryll Evans,Sir John Gorton,,1979
12,,Nigel Hewitt,The anaesthetist,,1979
13,/prizes/archibald/1979/16676/,Graeme Inson,"The Honourable EG Whitlam, AC, QC",,1979
14,,Geoff La Gerche,"Wesley Lanhupuy, manager of the Northern Land Council",,1979
15,/prizes/archibald/1979/17010/,Geoff La Gerche,"Grandma Lum Loy, ‘a true Territorian’",,1979
16,,Garth Legge,Self-portrait,,1979
17,,Keith Looby,PP McGuinness with Paddy doll,,1979
18,,Ted Markstein,"Sir Lenox Hewitt, chairman of Qantas",,1979
19,,Denese Oates,Larry Pickering,,1979
20,/prizes/archibald/1979/17877/,Josonia Palaitis,"The Honourable John Howard, MP",,1979
21,,L Scott Pendlebury,Anne and Drew Pendlebury (actress and musician respectively),,1979
22,,John Thomas Rigby,Pat Hoffie (artist-teacher),,1979
23,,Peter Rosson,"Robert Drummond, poet, playwright 1980",,1979
24,/prizes/archibald/1979/18498/,David Schlunke,"Neil O'Reilly, journalist",,1979
25,/prizes/archibald/1979/18499/,David Schlunke,Self-portrait,,1979
26,,Eric John Smith,Joy Smith studio portrait I,,1979
27,/prizes/archibald/1979/18903/,Max Thompson,RA Simpson,,1979
28,/prizes/archibald/1979/18963/,Noel Thurgate,Hamburger Joe,,1979
29,,Wes Walters,Portrait of Mr Eric Beattie,,1979
30,/prizes/archibald/1979/19154/,Wes Walters,Portrait of Phillip Adams,(Winner: Archibald Prize 1979),1979
31,,Trevor Weekes,George 'Scotty' Allen - aviator,,1979
32,,Fred Williams,Portrait of John Brack,,1979
33,,Brian 'Wooly' Woolstone,"Hospitality cheers, Jim Buckley",,1979
34,,Salvatore Zofrea,Dr John Ryan,,1979
0,/prizes/archibald/1980/14556/,Ian Armstrong,Jeannie Lewis,,1980
1,,Yvonne Audette,Portrait of Robert Klippel,,1980
2,/prizes/archibald/1980/14740/,Marcus Beilby,The author Richard Beilby,,1980
3,,John Bloomfield,Keith Looby - works in progress,,1980
4,,Charles Bush,Sir John Kerr,,1980
5,,Phil Clarke,Yes mate! - Clive Evatt,,1980
6,/prizes/archibald/1980/15390/,Kevin Connor,Portrait of Margaret Connor in Paris,,1980
7,/prizes/archibald/1980/15391/,Kevin Connor,Portrait of James Gleeson,,1980
8,,Glenn Dick,Donald Exton,,1980
9,/prizes/archibald/1980/15732/,Brian Dunlop,Joseph Brown,,1980
10,,Merryll Evans,Don Chipp,,1980
11,/prizes/archibald/1980/16541/,Frank Hodgkinson,Clifton Pugh and Dr Colin Jack-Hinton in Arnhem Land,,1980
12,,Michael Kmit,Mrs Kmit,,1980
13,,Geoff La Gerche,The anguish and anger of Xavier Herbert,,1980
14,,Patricia Lemaire,Andrea,,1980
15,,Keith Looby,Anne Summers: God's police dolls,,1980
16,,Ruth Lowe,Self-portrait,,1980
17,/prizes/archibald/1980/17878/,Josonia Palaitis,Musician Adrian Dangerfield,,1980
18,,L Scott Pendlebury,His Honor Judge Lazarus,,1980
19,,Judy Pennefather,Venie Sculenberg,,1980
20,,Lesley Pockley,RV Pockley,,1980
21,,Eric John Smith,Fred Williams,,1980
22,,Joshua Smith,"Yve Close, artist",,1980
23,,Lillian Sutherland,Self-portrait,,1980
24,,Neil Taylor,Reach sequence (Brandon Cavallari),,1980
25,/prizes/archibald/1980/19113/,Vicki Varvaressos,Frank Watters,,1980
26,,Wes Walters,Portrait of Roger Woodward OBE,,1980
27,,Margaret Woodward,Self-portrait,,1980
28,/prizes/archibald/1980/19510/,Salvatore Zofrea,Portrait of Father,,1980
29,,Reinis Zusters,Portrait of Bill Pidgeon,,1980
0,,Su Baker,Noel Counihan,,1981
1,,David Campbell,Fay Bottrell,,1981
2,,William Dargie,Johannes Bjelke Petersen,,1981
3,,Mario Duarte,Reg Livermore,,1981
4,,Brian Dunlop,Anna Waldmann,,1981
5,,Sam Fullbrook,Pat Murray,,1981
6,/prizes/archibald/1981/16502/,Sali Herman,The artist's wife,,1981
7,,Frank Hinder,Renee Free - senior curator - and family,,1981
8,/prizes/archibald/1981/16542/,Frank Hodgkinson,"Dr Colin Jack-Hinton, historian, director of Museums and Art Galleries of the Northern Territory",,1981
9,/prizes/archibald/1981/16543/,Frank Hodgkinson,"Nippa Kapirigi, artist, traditional owner of Deaf Adder Gorge, Northern Territory",,1981
10,,Ted Markstein,Barwick,,1981
11,,Jocelyn Maughan,Frank Hinder - artist,,1981
12,,Margaret Mezaks,His Eminence Archbishop Stylianos,,1981
13,,Brian Perrett,Graham Jones - Kinetic Energy Dance Co,,1981
14,,Lesley Pockley,The Hon WC Wentworth,,1981
15,,Geoffrey Proud,Dorothy Hewett,,1981
16,,John Thomas Rigby,Mrs P Hassouras,,1981
17,,Andrew Sibley,Alan McCulloch,,1981
18,/prizes/archibald/1981/18771/,Eric John Smith,Rudy Komon,(Winner: Archibald Prize 1981),1981
19,,Nigel Thomson,Max Miller,,1981
20,,Dora Toovey,Fred Frizell - artist,,1981
21,,Margaret Woodward,"Protean, self-portrait",,1981
22,/prizes/archibald/1981/19511/,Salvatore Zofrea,Stephanie Claire,,1981
23,,Reinis Zusters,Self-portrait in Sofala,,1981
0,,Irena Creedon,Portrait of David Williamson,,1982
1,/prizes/archibald/1982/15454/,Richard Crichton,"Albert Tucker, reminiscing",,1982
2,/prizes/archibald/1982/15461/,Ray Crooke,"Dick Roughsey, OBE",,1982
3,,Rex Dupain,Max's muse,,1982
4,,Christine Hiller,Self-portrait,,1982
5,,Frank Hodgkinson,John Firth-Smith at Jim Jim,,1982
6,,Ken Johnson,The conservationist. Vincent Serventy,,1982
7,/prizes/archibald/1982/17013/,Geoff La Gerche,Patrick White,,1982
8,/prizes/archibald/1982/17244/,Franco Marinelli,Michael Saker,,1982
9,,Ted Markstein,The great white hope in the land of the bind,,1982
10,,Jocelyn Maughan,"Dr Philip Rundle, FRACP",,1982
11,,Sally Therese Montague,Col in still life,,1982
12,/prizes/archibald/1982/17652/,Alan Muller,Portrait of George Haynes,,1982
13,,Brian Perrett,Self-portrait - asleep under a patchwork quilt,,1982
14,,Clifton Pugh,Albert Tucker,,1982
15,/prizes/archibald/1982/18515/,Michael Shannon,Portrait of Jan Senbergs,,1982
16,/prizes/archibald/1982/18592/,Andrew Sibley,Frank Hardy,,1982
17,/prizes/archibald/1982/18772/,Eric John Smith,Peter Sculthorpe,(Winner: Archibald Prize 1982),1982
18,,Joshua Smith,"Dr Frances Frohlich, DSc (Syd)",,1982
19,/prizes/archibald/1982/18910/,Nigel Thomson,Salvatore Zofrea,,1982
20,/prizes/archibald/1982/18955/,Harold L Thornton,Al Grassby,,1982
21,/prizes/archibald/1982/19157/,Wes Walters,Portrait of Arthur Boyd,,1982
22,,Peter Wilde,Premonition portrait,,1982
23,,Margaret Woodward,Halliday and Lucy,,1982
24,/prizes/archibald/1982/19512/,Salvatore Zofrea,Mr Justice R St John,,1982
25,,Reinis Zusters,Robert Dickerson with Daphne,,1982
0,,Margaret Ackland,Les A Murray,,1983
1,,Fred Cress,Colin Madigan,,1983
2,,David Fairbairn,Self-portrait of the artist VI,,1983
3,,Karl H Grimm,Ian Roach,,1983
4,,Nora Heysen,Merv Lilley,,1983
5,,Christine Hiller,Self-portrait as Gwen John,,1983
6,,Frank Hodgkinson,Thomas Keneally,,1983
7,/prizes/archibald/1983/16694/,Paul Jackson,Gordon Dryland,,1983
8,,Vaike Liibus,Elwyn Lynn,,1983
9,/prizes/archibald/1983/17142/,Keith Looby,David Combe and the portrait,,1983
10,,Stuart Maxwell,SM attempting to capture the essential Ken Reinhard,,1983
11,,Leon Morrocco,Self-portrait and model,,1983
12,/prizes/archibald/1983/17653/,Alan Muller,Convex,,1983
13,,Clifton Pugh,Maximilian Walsh,,1983
14,/prizes/archibald/1983/18195/,David Rae,Judith Rae,,1983
15,,William Robinson,William with Josephine,,1983
16,/prizes/archibald/1983/19650/,David Schlunke,Douglas Stewart,,1983
17,/prizes/archibald/1983/18593/,Andrew Sibley,Sir Zelman Cowen,,1983
18,,Eric John Smith,Neville Gruzman,,1983
19,,Ian Smith,Ray Hughes outside of his gallery,,1983
20,/prizes/archibald/1983/18911/,Nigel Thomson,Chandler Coventry,(Winner: Archibald Prize 1983),1983
21,/prizes/archibald/1983/18956/,Harold L Thornton,Dr Brown and Green Old Time Waltz,,1983
22,/prizes/archibald/1983/19114/,Vicki Varvaressos,Nicole,,1983
23,/prizes/archibald/1983/19158/,Wes Walters,Molly,,1983
24,/prizes/archibald/1983/19344/,Hadyn Wilson,Portrait of Jack Torzillo,,1983
25,,Margaret Woodward,Self-portrait,,1983
26,,Salvatore Zofrea,Stephanie Claire,,1983
27,,Reinis Zusters,Ian Barker QC - fossicking,,1983
0,,Charles Bush,Self-portrait at 65,,1984
1,/prizes/archibald/1984/15688/,Ken Done,Me,,1984
2,,Robert Eadie,Harold Collins W/O MSM UP,,1984
3,,David Fairbairn,Portrait of SA with red outline,,1984
4,,Sam Fullbrook,Rex Irwin,,1984
5,,Christine Hiller,Dan Wills,,1984
6,,Christine Hiller,Self-portrait,,1984
7,/prizes/archibald/1984/16539/,Christopher Hodges,Winner - Archibald Prize Nigel Thomson,,1984
8,/prizes/archibald/1984/16546/,Frank Hodgkinson,Roger Woodward,,1984
9,/prizes/archibald/1984/17037/,Penny Lehman,Ms Norrie,,1984
10,/prizes/archibald/1984/17143/,Keith Looby,Max Gillies,(Winner: Archibald Prize 1984),1984
11,/prizes/archibald/1984/17320/,Stuart Maxwell,"Poet, painter, playwright SM contemplates the real Rod Milgate",,1984
12,,David Rankin,Portrait - Lily Brett,,1984
13,,John Thomas Rigby,Denise Johnson (artist/lecturer),,1984
14,,Susan Rothwell,Thelma Clune,,1984
15,/prizes/archibald/1984/18508/,Brian Seidel,Justin O’Brien,,1984
16,,Garry Shead,Martin Sharp and friends,,1984
17,,Andrew Sibley,Portrait of the artist,,1984
18,,Eric John Smith,Guy Warren,,1984
19,,Joshua Smith,Mr Frederick William Lean OAM,,1984
20,,Nigel Thomson,Thelma Clune at an exhibition opening,,1984
21,,Wes Walters,Portrait of Colleen McCullough,,1984
22,,Greg Warburton,Self-portrait - 1984,,1984
23,,Brett Whiteley,Francis Bacon at 75,,1984
24,,Margaret Woodward,Portrait of Rod Shaw,,1984
25,,Salvatore Zofrea,Carla Zampatti,,1984
26,,Reinis Zusters,Eva Kubbos,,1984
0,,David Aspden,Portrait of the artist as an old dog,,1985
1,,Charles Bush,Self-portrait – 1985,,1985
2,,John Caldwell,Desiderius Orban,,1985
3,/prizes/archibald/1985/15444/,Fred Cress,Patrick McCaughey,,1985
4,,Brian Dunlop,Dr Lynne Strahan,,1985
5,,Robert Eadie,Portrait of Royston Harpur,,1985
6,,David Fairbairn,2 heads - Lynda,,1985
7,,Sali Herman,George,,1985
8,,Christine Hiller,Homage to Zola: self-portrait with two peasants,,1985
9,,Keith Looby,Bill Hayden,,1985
10,/prizes/archibald/1985/17321/,Stuart Maxwell,"SM contemplates Guy Warren, rainforest enthusiast, teacher, artist",,1985
11,,Vladas Meskenas,Donald Friend,,1985
12,,David Preston,Wendy Hughes,,1985
13,/prizes/archibald/1985/18159/,Clifton Pugh,John Perceval,,1985
14,,Clifton Pugh,"Professor Manning Clark, AC",,1985
15,,Susan Rothwell,Peter Weir,,1985
16,/prizes/archibald/1985/19651/,Arthur Leeds Schmidt,Ray Hughes in his gallery,,1985
17,,Garry Shead,Portrait of Bruce Petty,,1985
18,/prizes/archibald/1985/18595/,Andrew Sibley,"Albert Tucker, AO",,1985
19,,Eric John Smith,Hector Gilliland,,1985
20,,Eric John Smith,Self-portrait,,1985
21,,Joshua Smith,Self-portrait - eighty,,1985
22,,Anne Wanstall,Portrait of a fellow artist (Michael Farrell),,1985
23,/prizes/archibald/1985/19177/,Guy Warren,Flugelman with Wingman,(Winner: Archibald Prize 1985),1985
24,,Bryan Westwood,Portrait of James Fairfax,,1985
0,,Margaret Ackland,Beth Mayne,,1986
1,/prizes/archibald/1986/14517/,Davida Allen,Dr John Arthur McKelvie Shera,(Winner: Archibald Prize 1986),1986
2,,Naomi Berns,David Williamson (playwright/author),,1986
3,,Jonathan Bowden,"Portrait of Robert Stonjek, unpublished poet",,1986
4,,John Caldwell,John Brackenreg,,1986
5,,Fred Cress,David Armstrong,,1986
6,,William Dargie,Tony Rafty the caricaturist,,1986
7,,Robert Eadie,Portrait of Alex Trompf with Pauline Webber,,1986
8,,David Fairbairn,Three portraits of WCF - my father,,1986
9,/prizes/archibald/1986/16043/,John Gillham,"Vermeer, Van Meegeren and Van den Berg: portrait of Yelle",,1986
10,/prizes/archibald/1986/16221/,Leeka Gruzdeff,Rita Hunter,,1986
11,,Christine Hiller,Homage to Van Gogh: self-portrait with peasants,,1986
12,,Frank Hodgkinson,Donald Friend,,1986
13,,Keith Looby,John Bloomfield's Arta Eaten,,1986
14,,Vladas Meskenas,Desiderius Orban,,1986
15,,Robert Morris,"Ian Smith, artist and self-portrait 1986",,1986
16,,Aileen Rogers,Richard Mackay,,1986
17,/prizes/archibald/1986/18398/,Victor Rubin,Auto-mask,,1986
18,/prizes/archibald/1986/18530/,Garry Shead,Martin Sharp,,1986
19,,Eric John Smith,"Richard Hall, author and journalist",,1986
20,,Ian Smith,Portrait of Ray Hughes from life - with unreliable photography,,1986
21,,Joshua Smith,Professor Fred Rost,,1986
22,,Nigel Thomson,Kate Grenville - writer/mother,,1986
23,,Wes Walters,Portrait of William J Hughes,,1986
24,/prizes/archibald/1986/19348/,Michael Winters,"Urban forms, primitive forms and Jim McClelland",,1986
25,,Salvatore Zofrea,Eileen Chanin 1986,,1986
0,,Margaret Ackland,Shay Docking,,1987
1,,Rick Amor,Portrait of Malcolm Turnbull,,1987
2,,John Caldwell,Jan Senbergs at Mawson,,1987
3,,Fred Cress,Sir Gustav Nossal and Prof Max Bennett,,1987
4,,Brian Dunlop,Dr Lynne Strahan (poet and historian),,1987
5,,Robert Eadie,Portrait of Sonia Hassan,,1987
6,,Merilyn Fairskye,Woman and pipe (Dr Karin Emerton),,1987
7,,Sam Fullbrook,Ian Joye of Bondi,,1987
8,,Joe Furlonger,Tony Bilson,,1987
9,,James Guppy,Genni,,1987
